gene_id,Symbol,Product_Description
PVP01_1113800,N/A,"Sas10.domain-containing.protein,.putative"
PVP01_1113900,N/A,"patatin-like.phospholipase,.putative"
PVP01_1114000,N/A,"pyrroline-5-carboxylate.reductase,.putative"
PVP01_1114100,CCT4,"T-complex.protein.1,.delta.subunit,.putative"
PVP01_1114200,UTP21,"U3.small.nucleolar.RNA-associated.protein.21,.putative"
PVP01_1114300,N/A,"CPP,UF"
PVP01_1114400,N/A,"DNA.helicase,.putative"
PVP01_1114500,N/A,"CPP,UF"
PVP01_1114600,N/A,"dynein.light.chain,.putative"
PVP01_1114700,N/A,"glutamate--tRNA.ligase,.putative"
PVP01_1114800,N/A,"elongation.factor.1-alpha,.putative"
PVP01_1114900,N/A,"elongation.factor.1-alpha,.putative"
PVP01_1115000,PK5,protein.kinase.5
PVP01_1115100,ARK3,"serine/threonine.protein.kinase,.putative"
PVP01_1115200,N/A,"DnaJ.protein,.putative"
PVP01_1115300,N/A,"regulator.of.chromosome.condensation,.putative"
PVP01_1115400,N/A,"CPP,UF"
PVP01_1115500,N/A,"phosphatase.2A.regulatory.subunit-related.protein,.putative"
PVP01_1115600,N/A,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_1115700,TIM23,"mitochondrial.import.inner.membrane.translocase.subunit.TIM23,.putative"
PVP01_1115800,N/A,"CPP,UF"
PVP01_1115900,N/A,"CPP,UF"
PVP01_1116000,N/A,"RWD.domain-containing.protein,.putative"
PVP01_1116100,SF3B5,"splicing.factor.3B.subunit.5,.putative"
PVP01_1116200,NIF3,"NLI.interacting.factor-like.phosphatase,.putative"
PVP01_1116300,N/A,"CPP,UF"
PVP01_1116400,PP5,"serine/threonine.protein.phosphatase.5,.putative"
PVP01_1116500,N/A,tRNA.Threonine
PVP01_1116600,SET6,"histone-lysine.N-methyltransferase,.putative"
PVP01_1116700,N/A,"RAP.protein,.putative"
PVP01_1116800,MCM6,"DNA.replication.licensing.factor.MCM6,.putative"
PVP01_1116900,N/A,"CPP,UF"
PVP01_1117000,MCA1,"metacaspase.1,.putative"
PVP01_1117100,N/A,"CPP,UF"
PVP01_1117200,N/A,"60S.ribosomal.protein.L7-2,.putative"
PVP01_1117300,ADSS,"adenylosuccinate.synthetase,.putative"
PVP01_1117400,N/A,"V-type.proton.ATPase.21.kDa.proteolipid.subunit,.putative"
PVP01_1117500,N/A,"large.subunit.rRNA.methyltransferase,.putative"
PVP01_1117600,N/A,"inositol-polyphosphate.5-phosphatase,.putative"
PVP01_1117700,N/A,"CPP,UF"
PVP01_1117800,N/A,"proteasome.subunit.alpha.type-7,.putative"
PVP01_1117900,N/A,"proteasome.subunit.alpha.type-4,.putative"
PVP01_1118000,ROMO1,"reactive.oxygen.species.modulator.1,.putative"
PVP01_1118100,ERD2,"ER.lumen.protein.retaining.receptor,.putative"
PVP01_1118200,TFB4,"RNA.polymerase.II.transcription.factor.B.subunit.4,.putative"
PVP01_1118300,N/A,"Ran-binding.protein,.putative"
PVP01_1118400,N/A,"CPP,UF"
PVP01_1118500,N/A,"tetratricopeptide.repeat.protein,.putative"
PVP01_1118600,HAS1,"ATP-dependent.RNA.helicase.HAS1,.putative"
PVP01_1118700,N/A,"TPH.domain-containing.protein,.putative"
PVP01_1118800,N/A,"bifunctional.methylenetetrahydrofolate.dehydrogenase/cyclohydrolase,.putative"
PVP01_1118900,N/A,"conserved.protein,.unknown.function"
PVP01_1119000,YTM1,"ribosome.biogenesis.protein.YTM1,.putative"
PVP01_1119100,N/A,"CPP,UF"
PVP01_1119200,N/A,"DNA.polymerase.epsilon.catalytic.subunit.A,.putative"
PVP01_1119300,PSOP6,"secreted.ookinete.protein,.putative"
PVP01_1119400,N/A,"CPP,UF"
PVP01_1119500,N/A,CPW-WPC.family.protein
PVP01_1119600,N/A,"sec14-like.cytosolic.factor.or.phosphatidylinositol/phosphatidylcholine.transfer.protein,.putative"
PVP01_1119700,N/A,"cullin-like.protein,.putative"
PVP01_1119800,SET1,"SET.domain.protein,.putative"
PVP01_1119900,N/A,"RNA-binding.protein,.putative"
PVP01_1120000,N/A,"amino.acid.transporter,.putative"
PVP01_1120100,N/A,"RNA-binding.protein,.putative"
PVP01_1120200,PL,"phosphatidylcholine-sterol.acyltransferase,.putative"
PVP01_1120300,N/A,"DnaJ.protein,.putative"
PVP01_1120400,NAPRT,"nicotinate.phosphoribosyltransferase,.putative"
PVP01_1120500,N/A,"N-acetyltransferase,.putative"
PVP01_1120600,N/A,"RAP.protein,.putative"
PVP01_1120700,GATB,"glutamyl-tRNA(Gln).amidotransferase.subunit.B,.putative"
PVP01_1120800,N/A,"CPP,UF"
PVP01_1120900,N/A,"DNA.methyltransferase.1-associated.protein.1,.putative"
PVP01_1121000,N/A,"CPP,UF"
PVP01_1121100,N/A,"protease,.putative"
PVP01_1121200,CEPT,"choline/ethanolaminephosphotransferase,.putative"
PVP01_1121300,PK4,"eukaryotic.translation.initiation.factor.2-alpha.kinase,.putative"
PVP01_1121400,N/A,"HECT-domain.(ubiquitin-transferase),.putative"
PVP01_1121500,PTPS,"6-pyruvoyltetrahydropterin.synthase,.putative"
PVP01_1121600,POP4,"ribonuclease.P.protein.subunit.p29,.putative"
PVP01_1121700,ACS,"acetyl-CoA.synthetase,.putative"
PVP01_1121800,N/A,"transportin,.putative"
PVP01_1121900,N/A,"CPP,UF"
PVP01_1122000,DJ1,"protein.DJ-1,.putative"
PVP01_1122100,TIM22,"mitochondrial.import.inner.membrane.translocase.subunit.TIM22,.putative"
PVP01_1122200,RNF5,"E3.ubiquitin-protein.ligase.RNF5,.putative"
PVP01_1122300,N/A,"troponin.c-like.protein,.putative"
PVP01_1122400,N/A,"ankyrin-repeat.protein,.putative"
PVP01_1122500,N/A,"CPP,UF"
PVP01_1122600,N/A,"mitochondrial.ribosomal.protein.L46.precursor,.putative"
PVP01_1122700,N/A,"pyruvate.kinase,.putative"
PVP01_1122800,N/A,"conserved.protein,.unknown.function"
PVP01_1122900,N/A,"CPP,UF"
PVP01_1123000,N/A,"CPP,UF"
PVP01_1123100,N/A,Sec14.domain.containing.protein
PVP01_1123200,N/A,"3-oxoacyl-[acyl-carrier-protein].synthase.i/ii,.putative"
PVP01_1123300,N/A,"CPP,UF"
PVP01_1123400,N/A,"putative.oxidoreductase,.short-chain.dehydrogenase.family,.putative"
PVP01_1123500,N/A,"CPP,UF"
PVP01_1123600,N/A,"CPP,UF"
PVP01_1123700,N/A,"CPP,UF"
PVP01_1123800,N/A,"CPP,UF"
PVP01_1123900,N/A,"poly(A).polymerase.PAP,.putative"
PVP01_1124000,N/A,"CPP,UF"
PVP01_1124100,N/A,"CPP,UF"
PVP01_1124200,N/A,"DNA.polymerase.1,.putative"
PVP01_1124300,N/A,"CPP,UF"
PVP01_1124400,SMS2,"sphingomyelin.synthase.2,.putative"
PVP01_1124500,SMS1,"sphingomyelin.synthase.1,.putative"
PVP01_1124600,N/A,"GAS8-like.protein,.putative"
PVP01_1124700,N/A,"CPP,UF"
PVP01_1124800,N/A,"N-acetylglucosaminylphosphatidylinositol.deacetylase,.putative"
PVP01_1124900,ISWI,"SNF2.helicase,.putative"
PVP01_1125000,APC11,"anaphase-promoting.complex.subunit.11,.putative"
PVP01_1125100,N/A,"CPP,UF"
PVP01_1125200,N/A,CPW-WPC.family.protein
PVP01_1125300,N/A,"CPP,UF"
PVP01_1125400,N/A,"CPP,UF"
PVP01_1125500,N/A,"hexokinase,.putative"
PVP01_1125600,N/A,"ribonuclease.H2.subunit.A,.putative"
PVP01_1125700,TKL4,"tyrosine.kinase-like.protein,.putative"
PVP01_1125800,SUV3,"ATP-dependent.RNA.helicase.SUV3,.putative"
PVP01_1125900,N/A,"CPP,UF"
PVP01_1126000,SOD2,"superoxide.dismutase.[Fe],.putative"
PVP01_1126100,PlasMei2,"MEI2-like.RNA-binding.protein,.putative"
PVP01_1126200,N/A,"EGF-like.membrane.protein,.putative"
PVP01_1126300,FNR,"ferredoxin--NADP.reductase,.putative"
PVP01_1126400,NAB2,"nuclear.polyadenylated.RNA-binding.protein.NAB2,.putative"
PVP01_1126500,N/A,"chorismate.synthase,.putative"
PVP01_1126600,AP2Tel,"AP2.domain.transcription.factor.AP2Tel,.putative"
PVP01_1126700,N/A,"leucine--tRNA.ligase,.putative"
PVP01_1126800,N/A,"CPP,UF"
PVP01_1126900,QCR9,"cytochrome.b-c1.complex.subunit.9,.putative"
PVP01_1127000,N/A,"RNA.methyltransferase,.putative"
PVP01_1127100,N/A,"CPP,UF"
PVP01_1127200,N/A,"vacuolar.transporter.chaperone,.putative"
PVP01_1127300,N/A,"radical.SAM.protein,.putative"
PVP01_1127400,N/A,"CPP,UF"
PVP01_1127500,N/A,"CPP,UF"
PVP01_1127600,SRP68,"signal.recognition.particle.subunit.SRP68,.putative"
PVP01_1127700,N/A,"nascent.polypeptide-associated.complex.subunit.alpha,.putative"
PVP01_1127800,N/A,"CPP,UF"
PVP01_1127900,N/A,tRNA.Serine
PVP01_1128000,RPP1,"ribonuclease.P/MRP.protein.subunit.RPP1,.putative"
PVP01_1128100,ALV7,"inner.membrane.complex.protein.1j,.putative"
PVP01_1128200,N/A,"mRNA.binding.Pumilio-homology.domain.protein,.putative"
PVP01_1128300,PDX1,"pyridoxine.biosynthesis.protein.PDX1,.putative"
PVP01_1128400,N/A,"CPP,UF"
PVP01_1128500,N/A,"CPP,UF"
PVP01_1128600,N/A,tRNA.Leucine
PVP01_1128700,N/A,tRNA.Alanine
PVP01_1128800,N/A,"DnaJ.protein,.putative"
PVP01_1128900,N/A,"CPP,UF"
PVP01_1129000,N/A,"cleavage.stimulation.factor.subunit.1,.putative"
PVP01_1129100,MSP10,"merozoite.surface.protein.10,.putative"
PVP01_1129200,N/A,"CPP,UF"
PVP01_1129300,N/A,"CPP,UF"
PVP01_1129400,N/A,"CPP,UF"
PVP01_1129500,PSOP25,"secreted.ookinete.protein.25,.putative"
PVP01_1129600,SF3A2,"splicing.factor.3A.subunit.2,.putative"
PVP01_1129700,N/A,"CPP,UF"
PVP01_1129800,N/A,"CPP,UF"
PVP01_1129900,N/A,"CPP,UF"
PVP01_1130000,ACS12,"acyl-CoA.synthetase,.putative"
PVP01_1130100,N/A,"cell.division.cycle.protein.48.homologue,.putative"
PVP01_1130200,N/A,"CPP,UF"
PVP01_1130300,N/A,"CPP,UF"
PVP01_1130400,N/A,"CPP,UF"
PVP01_1130500,N/A,"conserved.protein,.unknown.function"
PVP01_1130600,GPI1,"phosphatidylinositol.N-.acetylglucosaminyltransferase.subunit.GPI1,.putative"
PVP01_1130700,N/A,"CPP,UF"
PVP01_1130800,N/A,"trafficking.protein.particle.complex.subunit.6A,.putative"
PVP01_1130900,ROM10,"rhomboid.protease.ROM10,.putative"
PVP01_1131000,N/A,"malate.dehydrogenase,.putative"
PVP01_1131100,N/A,"CPP,UF"
PVP01_1131200,N/A,"60S.ribosomal.protein.L27a,.putative"
PVP01_1131300,N/A,"CPP,UF"
PVP01_1131400,N/A,"CPP,UF"
PVP01_1131500,N/A,"CPP,UF"
PVP01_1131600,H3.3,"histone.H3.variant,.putative"
PVP01_1131700,H2A,"histone.H2A,.putative"
PVP01_1131800,N/A,"CPP,UF"
PVP01_1131900,N/A,"CPP,UF"
PVP01_1132000,N/A,"AP-2.complex.subunit.alpha,.putative"
PVP01_1132100,TOM40,"mitochondrial.import.receptor.subunit.TOM40,.putative"
PVP01_1132200,N/A,"CPP,UF"
PVP01_1132300,N/A,"malate:quinone.oxidoreductase,.putative"
PVP01_1132400,N/A,"ras.GTPAse,.putative"
PVP01_1132500,N/A,"conserved.protein,.unknown.function"
PVP01_1132600,TLP,"TRAP-like.protein,.putative"
PVP01_1132700,N/A,"CPP,UF"
PVP01_1132800,N/A,"CPP,UF"
PVP01_1132900,NDC80,"kinetochore.protein.NDC80,.putative"
PVP01_1133000,N/A,"CPP,UF"
PVP01_1133100,PDXK,"pyridoxal.kinase,.putative"
PVP01_1133200,N/A,"protein.phosphatase,.putative"
PVP01_1133300,N/A,"CPP,UF"
PVP01_1133400,N/A,"RNA.and.export.factor.binding.protein,.putative"
PVP01_1133500,N/A,"zinc.finger.protein,.putative"
PVP01_1133600,CRK5,"cdc2-related.protein.kinase.5,.putative"
PVP01_1133700,N/A,"ribonuclease,.putative"
PVP01_1133800,GWT1,"GPI-anchored.wall.transfer.protein.1,.putative"
PVP01_1133900,N/A,"CPP,UF"
PVP01_1134000,ENR,"enoyl-acyl.carrier.reductase,.putative"
PVP01_1134100,N/A,"CPP,UF"
PVP01_1134200,N/A,"CPP,UF"
PVP01_1134300,N/A,"endonuclease.III.homologue,.putative"
PVP01_1134400,N/A,"CPP,UF"
PVP01_1134500,N/A,"CPP,UF"
PVP01_1134600,N/A,"60S.ribosomal.protein.L19,.putative"
PVP01_1134700,CWF7,"pre-mRNA-splicing.factor.CWF7,.putative"
PVP01_1134800,MFR1,"major.facilitator.superfamily-related.transporter,.putative"
PVP01_1134900,NAR1,"cytosolic.Fe-S.cluster.assembly.factor.NAR1,.putative"
PVP01_1135000,N/A,"CPP,UF"
PVP01_1135100,N/A,"thiamine-phosphate.synthase,.putative"
PVP01_1135200,myoE,"myosin.E,.putative"
PVP01_1135300,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_1135400,N/A,"syntaxin-binding.protein,.putative"
PVP01_1135500,N/A,"CPP,UF"
PVP01_1135600,N/A,"AP-3.complex.subunit.beta,.putative"
PVP01_1135700,N/A,"50S.ribosomal.protein.L18,.apicoplast,.putative"
PVP01_1135800,ROP14,"rhoptry.protein.ROP14,.putative"
PVP01_1135900,N/A,"CPP,UF"
PVP01_1136000,N/A,"CPP,UF"
PVP01_1136100,N/A,"CPP,UF"
PVP01_1136200,NOG1,"nucleolar.GTP-binding.protein.1,.putative"
PVP01_1136300,P12p,6-cysteine.protein
PVP01_1136400,P12,6-cysteine.protein
PVP01_1136500,NCS6,"cytoplasmic.tRNA.2-thiolation.protein.1,.putative"
PVP01_1136600,N/A,"CPP,UF"
PVP01_1136700,N/A,"CPP,UF"
PVP01_1136800,TMEM234,"transmembrane.protein.234,.putative"
PVP01_1136900,LRR6,leucine-rich.repeat.protein
PVP01_1137000,EIF3L,"eukaryotic.translation.initiation.factor.3.subunit.L,.putative"
PVP01_1137100,N/A,"CPP,UF"
PVP01_1137200,N/A,"lsm12,.putative"
PVP01_1137300,N/A,"CPP,UF"
PVP01_1137400,N/A,"CPP,UF"
PVP01_1137500,RPL39,"60S.ribosomal.protein.L39,.putative"
PVP01_1137600,BTP1,"basal.complex.transmembrane.protein.1,.putative"
PVP01_1137700,N/A,"CPP,UF"
PVP01_1137800,SWIB,"SWIB/MDM2.domain-containing.protein,.putative"
PVP01_1137900,N/A,"conserved.Apicomplexan.protein,.unknown.function"
PVP01_1138000,ApiAP2,"AP2.domain.transcription.factor,.putative"
PVP01_1138100,SDH3,"succinate.dehydrogenase.subunit.3,.putative"
PVP01_1138200,N/A,"SNARE.associated.Golgi.protein,.putative"
PVP01_1138300,SPT5,"transcription.elongation.factor.SPT5,.putative"
PVP01_1138400,TK,"transketolase,.putative"
PVP01_1138500,N/A,"CPP,UF"
PVP01_1138600,N/A,"peptidyl-tRNA.hydrolase.PTRHD1,.putative"
PVP01_1138700,H3,"histone.H3,.putative"
PVP01_1138800,RBM25,"RNA-binding.protein.25,.putative"
PVP01_1138900,SLU7,"pre-mRNA-splicing.factor.SLU7,.putative"
PVP01_1139000,N/A,"50S.ribosomal.protein.L19,.putative"
PVP01_1139100,N/A,"CPP,UF"
PVP01_1139200,DHHC2,"palmitoyltransferase.DHHC2,.putative"
PVP01_1139300,N/A,"CPP,UF"
PVP01_1139400,N/A,"CPP,UF"
PVP01_1139500,CLS,"cardiolipin.synthetase,.putative"
PVP01_1139600,N/A,"CPP,UF"
PVP01_1139700,N/A,"citrate.synthase-like.protein,.putative"
PVP01_1139800,ZIP1,"zinc.transporter.ZIP1,.putative"
PVP01_1139900,N/A,"CPP,UF"
PVP01_1140000,N/A,"CPP,UF"
PVP01_1140100,OAT,"ornithine.aminotransferase,.putative"
PVP01_1140200,CCT6,"T-complex.protein.1.subunit.zeta,.putative"
PVP01_1140300,N/A,"CPP,UF"
PVP01_1140400,N/A,"proteasome.subunit.alpha.type-2,.putative"
PVP01_1140500,N/A,"CPP,UF"
PVP01_1140600,SAM50,"sorting.assembly.machinery.50.kDa.subunit,.putative"
PVP01_1140700,N/A,"CPP,UF"
PVP01_1140800,N/A,"CPP,UF"
PVP01_1140900,N/A,"CPP,UF"
PVP01_1141000,DPH7,"diphthine.methyltransferase,.putative"
PVP01_1141100,N/A,"CPP,UF"
PVP01_1141200,N/A,"GTP-binding.protein,.putative"
PVP01_1141300,N/A,"CPP,UF"
PVP01_1141400,SAS6,"spindle.assembly.abnormal.protein.6,.putative"
PVP01_1141500,COQ2,"4-hydroxybenzoate.polyprenyltransferase,.putative"
PVP01_1141600,N/A,"G-protein.associated.signal.transduction.protein,.putative"
PVP01_1141700,UROD,"uroporphyrinogen.III.decarboxylase,.putative"
PVP01_1141800,N/A,"RING.zinc.finger.protein,.putative"
PVP01_1141900,N/A,"MYND-type.zinc.finger.protein,.putative"
PVP01_1142000,N/A,"translation.initiation.factor.IF-2,.putative"
PVP01_1142100,GLP2,glutaredoxin-like.protein
PVP01_1142200,N/A,"coatomer.alpha.subunit,.putative"
PVP01_1142300,N/A,"CPP,UF"
PVP01_1142400,N/A,"polypyrimidine.tract-binding.protein,.putative"
PVP01_1142500,N/A,"CPP,UF"
PVP01_1142600,N/A,"CPP,UF"
PVP01_1142700,N/A,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_1142800,N/A,"RNA-binding.protein,.putative"
PVP01_1142900,N/A,"CPP,UF"
PVP01_1143000,N/A,"long.chain.polyunsaturated.fatty.acid.elongation.enzyme,.putative"
PVP01_1143100,RAD50,"DNA.repair.protein.RAD50,.putative"
PVP01_1143200,N/A,"CPP,UF"
PVP01_1143300,N/A,"nucleoside.diphosphate.kinase,.putative"
PVP01_1143400,N/A,"cyclin.dependent.kinase.binding.protein,.putative"
PVP01_1143500,N/A,"calcium-binding.protein,.putative"
PVP01_1143600,ARK1,"serine/threonine.protein.kinase,.putative"
PVP01_1143700,N/A,"CPP,UF"
PVP01_1143800,N/A,"RNA-binding.protein,.putative"
PVP01_1143900,N/A,"50S.ribosomal.protein.L24,.putative"
PVP01_1144000,N/A,"CPP,UF"
PVP01_1144100,N/A,"RAP.protein,.putative"
PVP01_1144200,N/A,"glyoxalase.I,.putative"
PVP01_1144300,N/A,"DNA.helicase,.putative"
PVP01_1144400,N/A,"CPP,UF"
PVP01_1144500,N/A,"CPP,UF"
PVP01_1144600,N/A,"CPP,UF"
PVP01_1144700,N/A,"mitochondrial.ribosomal.protein.L41,.putative"
PVP01_1144800,SIP2,"AP2.domain.transcription.factor,.putative"
PVP01_1144900,N/A,"CPP,UF"
PVP01_1145000,N/A,"CPP,UF"
PVP01_1145100,CEP76,"centrosomal.protein.CEP76,.putative"
PVP01_1145200,N/A,"phenylalanine--tRNA.ligase,.putative"
PVP01_1145300,N/A,"CPP,UF"
PVP01_1145400,CAX,"cation/H+.antiporter,.putative"
PVP01_1145500,TEX1,"trophozoite.exported.protein.1,.putative"
PVP01_1145600,DHODH,"dihydroorotate.dehydrogenase,.putative"
PVP01_1145700,BCS1,"mitochondrial.chaperone.BCS1,.putative"
PVP01_1145800,N/A,"RNA-binding.protein,.putative"
PVP01_1145900,N/A,"CPP,UF"
PVP01_1146000,N/A,"CPP,UF"
PVP01_1146100,JmjC2,"JmjC.domain-containing.protein,.putative"
PVP01_1146200,N/A,"CPP,UF"
PVP01_1146300,N/A,"SAC3.domain-containing.protein,.putative"
PVP01_1146400,N/A,"geranylgeranyltransferase,.putative"
PVP01_1146500,N/A,"elongation.factor.G,.putative"
PVP01_1146600,PALM,"liver.merozoite.formation.protein,.putative"
PVP01_1146700,N/A,"MYND-type.zinc.finger.protein,.putative"
PVP01_1146800,N/A,"ATP-dependent.RNA.helicase,.putative"
PVP01_1146900,N/A,"CPP,UF"
PVP01_1147000,N/A,"PEP,UF"
PVP01_1147100,N/A,"CPP,UF"
PVP01_1147200,N/A,"PEP,UF"
PVP01_1147300,N/A,"CPP,UF"
PVP01_1147400,N/A,"PEP,UF"
PVP01_1147500,N/A,"PEP,UF"
PVP01_1147600,N/A,"PEP,UF"
PVP01_1147700,N/A,PIR.protein
PVP01_1147800,N/A,"PEP,UF"
PVP01_1147900,N/A,PIR.protein
PVP01_1148000,N/A,PIR.protein
PVP01_1148100,N/A,PIR.protein
PVP01_1148200,N/A,PIR.protein
PVP01_1148300,N/A,PIR.protein
PVP01_1148400,N/A,PIR.protein
PVP01_1148500,N/A,PIR.protein
PVP01_1148600,N/A,PIR.protein
PVP01_1148700,N/A,PIR.protein
PVP01_1148800,N/A,"PIR.protein,.pseudogene"
PVP01_1148900,N/A,PIR.protein
PVP01_1149000,N/A,PIR.protein
PVP01_1149100,N/A,PIR.protein
PVP01_1149200,N/A,"PIR.protein,.fragment"
PVP01_1149300,N/A,PIR.protein
PVP01_1149400,N/A,"PIR.protein,.pseudogene"
PVP01_1149500,N/A,PIR.protein
PVP01_1200100,N/A,PIR.protein
PVP01_1200200,N/A,PIR.protein
PVP01_1200300,N/A,PIR.protein
PVP01_1200400,N/A,PIR.protein
PVP01_1200500,N/A,PIR.protein
PVP01_1200600,N/A,PIR.protein
PVP01_1200700,N/A,PIR.protein
PVP01_1200800,N/A,PIR.protein
PVP01_1200900,N/A,"PEP,UF"
PVP01_1201000,N/A,PIR.protein
PVP01_1201100,N/A,"PIR.protein,.pseudogene"
PVP01_1201200,N/A,"PIR.protein,.pseudogene"
PVP01_1201300,N/A,PIR.protein
PVP01_1201400,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_1201500,N/A,"Plasmodium.exported.protein.(PHIST),.unknown.function"
PVP01_1201600,N/A,"PEP,UF"
PVP01_1201700,N/A,hypothetical.protein
PVP01_1201800,TRAG20,tryptophan-rich.protein
PVP01_1201900,N/A,"PEP,UF"
PVP01_1202000,MON1,"vacuolar.fusion.protein.MON1,.putative"
PVP01_1202100,AQR,"intron-binding.protein.aquarius,.putative"
PVP01_1202200,N/A,"protein.kinase,.putative"
PVP01_1202300,N/A,"thioredoxin-related.protein,.putative"
PVP01_1202400,N/A,"CPP,UF"
PVP01_1202500,N/A,"CPP,UF"
PVP01_1202600,UTP15,"U3.small.nucleolar.RNA-associated.protein.15,.putative"
PVP01_1202700,ABCB6,"ABC.transporter.B.family.member.6,.putative"
PVP01_1202800,N/A,"CPP,UF"
PVP01_1202900,N/A,"CPP,UF"
PVP01_1203000,N/A,"CPP,UF"
PVP01_1203100,IMC1f,"inner.membrane.complex.protein.1f,.putative"
PVP01_1203200,GK,"glycerol.kinase,.putative"
PVP01_1203300,N/A,"60S.ribosomal.protein.L17,.putative"
PVP01_1203400,N/A,small.nucleolar.RNA.snoR21
PVP01_1203500,N/A,"CPP,UF"
PVP01_1203600,N/A,"CPP,UF"
PVP01_1203700,N/A,"conserved.protein,.unknown.function"
PVP01_1203800,N/A,"phosphatidylinositol.transfer.protein,.putative"
PVP01_1203900,AP2-O4,"AP2.domain.transcription.factor.AP2-O4,.putative"
PVP01_1204000,N/A,"CPP,UF"
PVP01_1204100,N/A,"N6-adenine-specific.methylase,.putative"
PVP01_1204200,N/A,"CPP,UF"
PVP01_1204300,N/A,"CPP,UF"
PVP01_1204400,N/A,"ubiquitin-activating.enzyme.E1,.putative"
PVP01_1204500,N/A,"conserved.protein,.unknown.function"
PVP01_1204600,SNRPE,"small.nuclear.ribonucleoprotein.E,.putative"
PVP01_1204700,KRS1,"lysine--tRNA.ligase,.putative"
PVP01_1204800,N/A,"CPP,UF"
PVP01_1204900,N/A,"CPP,UF"
PVP01_1205000,N/A,"CPP,UF"
PVP01_1205100,N/A,"peptidase,.putative"
PVP01_1205200,N/A,"CPP,UF"
PVP01_1205300,N/A,"CPP,UF"
PVP01_1205400,N/A,"cytidine.and.deoxycytidylate.deaminase,.putative"
PVP01_1205500,TKL3,"tyrosine.kinase-like.protein,.putative"
PVP01_1205600,N/A,"glutamate--tRNA.ligase,.putative"
PVP01_1205700,N/A,"nucleoside.diphosphate.hydrolase,.putative"
PVP01_1205800,N/A,"CPP,UF"
PVP01_1205900,N/A,"CPP,UF"
PVP01_1206000,N/A,"E1-E2.ATPase,.putative"
PVP01_1206100,WDR16,"WD.repeat-containing.protein.16,.putative"
PVP01_1206200,N/A,"CPP,UF"
PVP01_1206300,N/A,"TBC.domain.protein,.putative"
PVP01_1206400,N/A,"CPP,UF"
PVP01_1206500,N/A,"elongation.factor.Tu,.putative"
PVP01_1206600,N/A,"step.II.splicing.factor,.putative"
PVP01_1206700,N/A,"GTPase,.putative"
PVP01_1206800,N/A,"CPP,UF"
PVP01_1206900,N/A,"CPP,UF"
PVP01_1207000,LRR4.1,leucine-rich.repeat.protein
PVP01_1207100,ECT,"ethanolamine-phosphate.cytidylyltransferase,.putative"
PVP01_1207200,N/A,"CPP,UF"
PVP01_1207300,ALBA4,"DNA/RNA-binding.protein.Alba.4,.putative"
PVP01_1207400,N/A,"CPP,UF"
PVP01_1207500,N/A,"CPP,UF"
PVP01_1207600,NT1,nucleoside.transporter.1
PVP01_1207700,TOP3,"DNA.topoisomerase.3,.putative"
PVP01_1207800,WDR92,"WD.repeat-containing.protein.92,.putative"
PVP01_1207900,N/A,"CPP,UF"
PVP01_1208000,P47,6-cysteine.protein
PVP01_1208100,P48/45,6-cysteine.protein
PVP01_1208200,N/A,"CPP,UF"
PVP01_1208300,N/A,"CPP,UF"
PVP01_1208400,N/A,"CPP,UF"
PVP01_1208500,ALBA2,"DNA/RNA-binding.protein.Alba.2,.putative"
PVP01_1208600,N/A,"nuclear.import.protein.MOG1,.putative"
PVP01_1208700,SEC61,"protein.transport.protein.SEC61.subunit.alpha,.putative"
PVP01_1208800,N/A,"dynactin.subunit.2,.putative"
PVP01_1208900,SPC25,"kinetochore.protein.SPC25,.putative"
PVP01_1209000,N/A,"CPP,UF"
PVP01_1209100,IDH,"isocitrate.dehydrogenase.[NADP],.mitochondrial,.putative"
PVP01_1209200,N/A,"inner.membrane.complex.protein,.putative"
PVP01_1209300,UBC,"ubiquitin-conjugating.enzyme.E2,.putative"
PVP01_1209400,N/A,"CPP,UF"
PVP01_1209500,N/A,"CPP,UF"
PVP01_1209600,ROM6,"rhomboid.protease.ROM6,.putative"
PVP01_1209700,TRX2,"thioredoxin.2,.putative"
PVP01_1209800,N/A,"CPP,UF"
PVP01_1209900,N/A,"CPP,UF"
PVP01_1210000,ATCase,"aspartate.carbamoyltransferase,.putative"
PVP01_1210100,N/A,"CPP,UF"
PVP01_1210200,LipA,"lipoyl.synthase,.putative"
PVP01_1210300,USB1,"U6.snRNA.phosphodiesterase,.putative"
PVP01_1210400,N/A,"CPP,UF"
PVP01_1210500,N/A,"zinc.finger.protein,.putative"
PVP01_1210600,HSP110,"heat.shock.protein.110,.putative"
PVP01_1210700,N/A,"TLD.domain-containing.protein,.putative"
PVP01_1210800,N/A,"aminomethyltransferase,.putative"
PVP01_1210900,PRPF4,"U4/U6.small.nuclear.ribonucleoprotein.PRP4,.putative"
PVP01_1211000,N/A,"CPP,UF"
